name	word	n	tf	idf	tf_idf
Five Guys	malt	4	0.0013788348845225800	1.6094379124341000	0.0022191491381373300
Five Guys	steelyard	4	0.0013788348845225800	1.6094379124341000	0.0022191491381373300
Five Guys	varieti	4	0.0013788348845225800	1.6094379124341000	0.0022191491381373300
Five Guys	allergi	7	0.002412961047914510	0.9162907318741550	0.0022109738445774200
Five Guys	calori	7	0.002412961047914510	0.9162907318741550	0.0022109738445774200
Burger King	window	19	0.004259134723156240	0.5108256237659910	0.002175675151659680
Five Guys	cut	12	0.004136504653567740	0.5108256237659910	0.002113032569869660
McDonald's	pie	14	0.0012814645308924500	1.6094379124341000	0.002062437599457890
McDonald's	coffe	43	0.003935926773455380	0.5108256237659910	0.002010572249147610
McDonald's	girl	42	0.0038443935926773500	0.5108256237659910	0.001963814754981380
McDonald's	egg	23	0.002105263157894740	0.9162907318741550	0.0019290331197350600
McDonald's	mcd	23	0.002105263157894740	0.9162907318741550	0.0019290331197350600
Wendy's	frosti	13	0.002081332052513610	0.9162907318741550	0.0019071052696708300
Five Guys	mushroom	6	0.002068252326783870	0.9162907318741550	0.0018951204382092100
Burger King	pretzel	9	0.0020174848688634800	0.9162907318741550	0.0018486026870359600
Burger King	ring	16	0.003586639766868420	0.5108256237659910	0.0018321474961344700
Wendy's	custom	51	0.008165225744476470	0.22314355131421000	0.0018220174699046900
Burger King	satisfri	5	0.0011208249271463800	1.6094379124341000	0.001803898130950570
Wendy's	thoma	7	0.0011207172590457900	1.6094379124341000	0.001803724845827520
McDonald's	horribl	38	0.0034782608695652200	0.5108256237659910	0.0017767847783164900
Five Guys	free	23	0.007928300586004830	0.22314355131421000	0.0017691491486476500
McDonald's	mac	21	0.0019221967963386700	0.9162907318741550	0.0017612911093233200
Five Guys	expens	10	0.003447087211306450	0.5108256237659910	0.0017608604748913800
Burger King	custom	35	0.007845774490024660	0.22314355131421000	0.0017507339825145400
McDonald's	min	37	0.0033867276887871900	0.5108256237659910	0.001730027284150270
Burger King	rude	15	0.0033624747814391400	0.5108256237659910	0.0017176382776260600
McDonald's	custom	83	0.007597254004576660	0.22314355131421000	0.0016952782388173400
Five Guys	gener	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	guilt	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	nut	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	split	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	vegetarian	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	vinegar	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Five Guys	wonka	3	0.001034126163391930	1.6094379124341000	0.0016643618536030000
Burger King	egg	8	0.0017933198834342100	0.9162907318741550	0.0016432023884764000
Burger King	cold	32	0.00717327953373683	0.22314355131421000	0.001600671069727580
Five Guys	shop	9	0.0031023784901758000	0.5108256237659910	0.0015847744274022500
Five Guys	pricei	5	0.001723543605653220	0.9162907318741550	0.001579267031841010
Five Guys	ton	5	0.001723543605653220	0.9162907318741550	0.001579267031841010
Shake Shack	cool	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Shake Shack	excit	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Shake Shack	impress	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Shake Shack	solid	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Shake Shack	stack	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Shake Shack	vanilla	2	0.0030816640986132500	0.5108256237659910	0.0015741929854113700
Wendy's	horribl	19	0.003041946845981430	0.5108256237659910	0.001553904395061450
McDonald's	frapp	10	9.1533180778032E-04	1.6094379124341000	0.00147316971389849
Wendy's	spoon	10	0.001601024655779700	0.9162907318741550	0.0014670040535929500
Wendy's	alwai	41	0.006564201088696770	0.22314355131421000	0.0014647591424724000
Burger King	carson	4	8.96659941717104E-04	1.6094379124341000	0.0014431185047604600
Burger King	nuke	4	8.96659941717104E-04	1.6094379124341000	0.0014431185047604600
Burger King	prairi	4	8.96659941717104E-04	1.6094379124341000	0.0014431185047604600
Burger King	sun	4	8.96659941717104E-04	1.6094379124341000	0.0014431185047604600
McDonald's	car	70	0.006407322654462240	0.22314355131421000	0.001429752731532690
Wendy's	wrong	40	0.006404098623118800	0.22314355131421000	0.001429033309729170
Shake Shack	4th	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	actual	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	amen	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	angl	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	beer	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	calori	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	carefulli	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	casual	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	catsup	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	clerk	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	court	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	deliveri	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	design	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	energet	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	gripe	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	haha	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	heavili	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	hype	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	junki	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	layout	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	logo	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	mobil	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	model	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	modern	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	mushroom	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	newli	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	nonethel	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	overli	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	pricei	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	pricier	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	reput	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	result	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	scienc	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	steal	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	sum	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	term	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	tower	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	vegan	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	version	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	wind	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Shake Shack	yummi	1	0.0015408320493066300	0.9162907318741550	0.0014118501261543200
Five Guys	juici	8	0.002757669769045160	0.5108256237659910	0.0014086883799131100
Five Guys	tasti	8	0.002757669769045160	0.5108256237659910	0.0014086883799131100
Burger King	slow	28	0.006276619592019730	0.22314355131421000	0.0014005871860116300
Wendy's	car	38	0.006083893691962860	0.22314355131421000	0.0013575816442427100
Wendy's	insid	38	0.006083893691962860	0.22314355131421000	0.0013575816442427100
McDonald's	morn	16	0.0014645308924485100	0.9162907318741550	0.0013419360832939600
Wendy's	slow	36	0.005763688760806920	0.22314355131421000	0.0012861299787562500
Five Guys	satisfi	4	0.0013788348845225800	0.9162907318741550	0.0012634136254728100
McDonald's	biscuit	15	0.0013729977116704800	0.9162907318741550	0.0012580650780880800
McDonald's	dollar	15	0.0013729977116704800	0.9162907318741550	0.0012580650780880800
McDonald's	sausag	15	0.0013729977116704800	0.9162907318741550	0.0012580650780880800
Burger King	wrong	25	0.005604124635731900	0.22314355131421000	0.001250524273224670
Wendy's	close	35	0.005603586295228950	0.22314355131421000	0.001250404146013020
Burger King	biscuit	6	0.0013449899125756600	0.9162907318741550	0.0012324017913573000
Burger King	mocha	6	0.0013449899125756600	0.9162907318741550	0.0012324017913573000
Burger King	morn	6	0.0013449899125756600	0.9162907318741550	0.0012324017913573000
Burger King	pizza	6	0.0013449899125756600	0.9162907318741550	0.0012324017913573000
Burger King	slice	6	0.0013449899125756600	0.9162907318741550	0.0012324017913573000
Five Guys	soda	16	0.005515339538090310	0.22314355131421000	0.001230712451233150
Wendy's	salad	15	0.0024015369836695500	0.5108256237659910	0.001226766627680090
McDonald's	slow	59	0.00540045766590389	0.22314355131421000	0.0012050773022918400
McDonald's	smoothi	8	7.32265446224256E-04	1.6094379124341000	0.001178535771118790
McDonald's	alwai	57	0.0052173913043478300	0.22314355131421000	0.001164227224248050
McDonald's	insid	57	0.0052173913043478300	0.22314355131421000	0.001164227224248050
Five Guys	bag	15	0.005170630816959670	0.22314355131421000	0.0011537929230310700
Wendy's	aw	14	0.002241434518091580	0.5108256237659910	0.0011449821858347500
Wendy's	min	14	0.002241434518091580	0.5108256237659910	0.0011449821858347500
Wendy's	cold	32	0.005123278898495040	0.22314355131421000	0.0011432266477833400
Five Guys	burgatori	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	cherri	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	coma	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	complimentari	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	concept	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	crisp	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	customiz	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	endl	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	foil	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	hotdog	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	kent	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	million	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	orient	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	parma	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	protein	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	resist	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	spectacular	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	stingi	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Five Guys	willi	2	6.89417442261289E-04	1.6094379124341000	0.0011095745690686700
Burger King	alwai	22	0.004931629679444070	0.22314355131421000	0.001100461360437710
McDonald's	cash	13	0.0011899313501144200	0.9162907318741550	0.00109032306767634
McDonald's	pm	13	0.0011899313501144200	0.9162907318741550	0.00109032306767634
Burger King	croissant	3	6.72494956287828E-04	1.6094379124341000	0.0010823388785703400
Burger King	thinker	3	6.72494956287828E-04	1.6094379124341000	0.0010823388785703400
Burger King	thur	3	6.72494956287828E-04	1.6094379124341000	0.0010823388785703400
Burger King	wonk	3	6.72494956287828E-04	1.6094379124341000	0.0010823388785703400
Five Guys	fry	14	0.004825922095829020	0.22314355131421000	0.0010768733948290000
Wendy's	avoid	13	0.002081332052513610	0.5108256237659910	0.001063197743989410
Wendy's	cashier	13	0.002081332052513610	0.5108256237659910	0.001063197743989410
Wendy's	correct	13	0.002081332052513610	0.5108256237659910	0.001063197743989410
Wendy's	poor	13	0.002081332052513610	0.5108256237659910	0.001063197743989410
Five Guys	amount	6	0.002068252326783870	0.5108256237659910	0.001056516284934830
Five Guys	easili	6	0.002068252326783870	0.5108256237659910	0.001056516284934830
Five Guys	feed	6	0.002068252326783870	0.5108256237659910	0.001056516284934830
Five Guys	oil	6	0.002068252326783870	0.5108256237659910	0.001056516284934830
Shake Shack	cleveland	3	0.004622496147919880	0.22314355131421000	0.0010314802063831000
Shake Shack	plenti	3	0.004622496147919880	0.22314355131421000	0.0010314802063831000
Shake Shack	rush	3	0.004622496147919880	0.22314355131421000	0.0010314802063831000
McDonald's	except	7	6.40732265446224E-04	1.6094379124341000	0.001031218799728940
McDonald's	mcgriddl	7	6.40732265446224E-04	1.6094379124341000	0.001031218799728940
Wendy's	asiago	4	6.4040986231188E-04	1.6094379124341000	0.001030699911901440
Wendy's	chili	4	6.4040986231188E-04	1.6094379124341000	0.001030699911901440
Wendy's	cluel	4	6.4040986231188E-04	1.6094379124341000	0.001030699911901440
Wendy's	honk	4	6.4040986231188E-04	1.6094379124341000	0.001030699911901440
Wendy's	y'all	4	6.4040986231188E-04	1.6094379124341000	0.001030699911901440
Burger King	found	9	0.0020174848688634800	0.5108256237659910	0.001030582966575640
Burger King	sat	9	0.0020174848688634800	0.5108256237659910	0.001030582966575640
McDonald's	correct	22	0.002013729977116710	0.5108256237659910	0.001028664871656920
McDonald's	sat	22	0.002013729977116710	0.5108256237659910	0.001028664871656920
Burger King	cover	5	0.0011208249271463800	0.9162907318741550	0.001027001492797750
Burger King	fake	5	0.0011208249271463800	0.9162907318741550	0.001027001492797750
McDonald's	appl	12	0.0010983981693363800	0.9162907318741550	0.001006452062470470
McDonald's	dont	12	0.0010983981693363800	0.9162907318741550	0.001006452062470470
McDonald's	hash	12	0.0010983981693363800	0.9162907318741550	0.001006452062470470
Burger King	insid	20	0.004483299708585520	0.22314355131421000	0.0010004194185797300
Five Guys	grill	13	0.0044812133746983800	0.22314355131421000	9.99953866626931E-04
Five Guys	patti	13	0.0044812133746983800	0.22314355131421000	9.99953866626931E-04
McDonald's	wrong	48	0.004393592677345540	0.22314355131421000	9.8040187305099E-04
Burger King	car	19	0.004259134723156240	0.22314355131421000	9.50398447650748E-04
Five Guys	casual	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	fun	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	mall	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	robinson	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	sing	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	skin	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
Five Guys	thick	3	0.001034126163391930	0.9162907318741550	9.47560219104607E-04
McDonald's	aw	20	0.0018306636155606400	0.5108256237659910	9.35149883324468E-04
McDonald's	liter	20	0.0018306636155606400	0.5108256237659910	9.35149883324468E-04
Wendy's	review	26	0.004162664105027220	0.22314355131421000	9.2887165132396E-04
Five Guys	doubl	12	0.004136504653567740	0.22314355131421000	9.2303433842486E-04
Five Guys	joint	12	0.004136504653567740	0.22314355131421000	9.2303433842486E-04
Burger King	chanc	8	0.0017933198834342100	0.5108256237659910	9.16073748067233E-04
Burger King	correct	8	0.0017933198834342100	0.5108256237659910	9.16073748067233E-04
Burger King	girl	8	0.0017933198834342100	0.5108256237659910	9.16073748067233E-04
Burger King	receipt	8	0.0017933198834342100	0.5108256237659910	9.16073748067233E-04
Burger King	stale	8	0.0017933198834342100	0.5108256237659910	9.16073748067233E-04
Burger King	call	18	0.004034969737726970	0.22314355131421000	9.00377476721761E-04
Wendy's	corpor	11	0.0017611271213576700	0.5108256237659910	8.99628860298735E-04
Wendy's	girl	11	0.0017611271213576700	0.5108256237659910	8.99628860298735E-04
Wendy's	speaker	11	0.0017611271213576700	0.5108256237659910	8.99628860298735E-04
McDonald's	nugget	19	0.0017391304347826100	0.5108256237659910	8.88392389158245E-04
McDonald's	paid	19	0.0017391304347826100	0.5108256237659910	8.88392389158245E-04
McDonald's	bc	6	5.49199084668192E-04	1.6094379124341000	8.83901828339094E-04
McDonald's	hill	6	5.49199084668192E-04	1.6094379124341000	8.83901828339094E-04
McDonald's	mcdoubl	6	5.49199084668192E-04	1.6094379124341000	8.83901828339094E-04
McDonald's	verbal	6	5.49199084668192E-04	1.6094379124341000	8.83901828339094E-04
Five Guys	fall	5	0.001723543605653220	0.5108256237659910	8.80430237445692E-04
Five Guys	season	5	0.001723543605653220	0.5108256237659910	8.80430237445692E-04
Five Guys	snack	5	0.001723543605653220	0.5108256237659910	8.80430237445692E-04
Five Guys	tomato	5	0.001723543605653220	0.5108256237659910	8.80430237445692E-04
Wendy's	faster	6	9.60614793467819E-04	0.9162907318741550	8.80202432155769E-04
McDonald's	bag	42	0.0038443935926773500	0.22314355131421000	8.57851638919616E-04
Five Guys	portion	11	0.003791795932437090	0.22314355131421000	8.46114810222788E-04
Five Guys	quick	11	0.003791795932437090	0.22314355131421000	8.46114810222788E-04
McDonald's	box	18	0.0016475972540045800	0.5108256237659910	8.41634894992021E-04
McDonald's	receiv	18	0.0016475972540045800	0.5108256237659910	8.41634894992021E-04
McDonald's	contact	10	9.1533180778032E-04	0.9162907318741550	8.38710052058723E-04
Wendy's	sit	23	0.0036823567082933100	0.22314355131421000	8.21694153094272E-04
Burger King	bland	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	didnt	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	lobbi	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	pant	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	shirt	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	stori	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Burger King	taco	4	8.96659941717104E-04	0.9162907318741550	8.21601194238202E-04
Wendy's	disgust	10	0.001601024655779700	0.5108256237659910	8.17844418453395E-04
Wendy's	hear	10	0.001601024655779700	0.5108256237659910	8.17844418453395E-04
Wendy's	incorrect	10	0.001601024655779700	0.5108256237659910	8.17844418453395E-04
Wendy's	multipl	10	0.001601024655779700	0.5108256237659910	8.17844418453395E-04
Wendy's	receiv	10	0.001601024655779700	0.5108256237659910	8.17844418453395E-04
Burger King	avoid	7	0.0015691548980049300	0.5108256237659910	8.01564529558829E-04
Burger King	cashier	7	0.0015691548980049300	0.5108256237659910	8.01564529558829E-04
Burger King	min	7	0.0015691548980049300	0.5108256237659910	8.01564529558829E-04
Burger King	receiv	7	0.0015691548980049300	0.5108256237659910	8.01564529558829E-04
Burger King	start	16	0.003586639766868420	0.22314355131421000	8.00335534863788E-04
McDonald's	avoid	17	0.0015560640732265400	0.5108256237659910	7.94877400825798E-04
Shake Shack	atmospher	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	august	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	bigger	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	block	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	daili	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	depend	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	fare	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	fil	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	gladli	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	green	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
Shake Shack	interior	1	0.0015408320493066300	0.5108256237659910	7.87096492705687E-04
