word	coef
size	78.09037086846400
small	127.11042954343500
staff	-115.83494771765700
think	20.962030744073500
used	201.40299205855600
absolutely	45.15742321329800
anywhere	9.58070466749656
area	20.500791272078200
awful	55.28832634385240
brown	340.20072977135900
disappointing	348.35653320196800
`else`	38.56468718592300
going	-278.4089461184280
hash	-532.9802244535510
horrible	9.648621969256740
taking	-81.35540372836100
will	117.25397936256200
coffee	171.33297105440100
cream	-1.3285836982272000
drink	-17.371233846034400
egg	355.9665651145490
mcmuffin	-311.03726845493500
put	-144.4089025026530
usually	269.26584353162400
anything	-22.747473151947400
asking	18.899401810733900
believe	-27.85367345222900
car	-225.15528931232800
completely	31.642877922108700
damn	65.80181250620210
doe	-218.96557879722100
done	32.86708134625540
dont	116.54886299860700
felt	-283.77160431384000
iced	892.2152739127010
leaving	-170.7379645010590
les	-53.35509480945770
line	-11.085661665847400
nobody	-117.56336699688400
old	-107.04315128098800
paid	238.76573339462700
phone	56.29469678692960
proceeded	82.45544449784080
pull	103.62597633065500
seriously	-40.12340213997190
son	278.64918008871500
talking	15.943140389021800
telling	493.90708507446100
thought	-3.1319917376583000
treat	57.23450553114680
unprofessional	-187.1475528765320
upset	-500.38892369493900
chance	25.5039939581887
check	-120.0851843102350
leave	392.69531063006100
missing	-97.91584906979750
along	70.1435050111968
card	-62.82171416431830
cash	-357.8542248738630
chain	-87.10139920134140
charged	206.18841632716900
cost	62.476796610493500
early	60.733507514649200
however	6.44350183448686
idea	153.68115319331300
known	509.20724201064000
looking	38.24894498893710
meal	-268.11691598767200
milkshake	111.11522903188000
ordering	18.20082825324510
person	-236.30301814869800
price	-68.76950416556460
return	58.524288859940300
soon	-415.5268114214860
three	8.9030141952153
charge	-127.02048229888000
deliciou	52.67080746443710
dog	207.4271357716750
making	12.96049758002850
may	-268.86484193360600
meat	-150.29937760114200
peanut	115.31718065218700
topping	46.214686999454200
best	62.320596625675000
bit	189.44282752890700
couple	-104.01604907975100
forget	-287.58914159120000
frosty	-56.105174246632500
gotten	-254.2609140897830
hit	257.287815687248
menu	6.338352062300030
part	-163.49931695131900
real	206.63593690750100
say	-60.91966365921140
seem	152.70584199424400
sometime	-149.6690117383530
try	0.22924483536471000
expect	-20.80051225368280
lane	103.08683031753600
late	282.0016831544030
onion	-284.1392825259600
ring	651.7824951592910
spot	-273.58622376544000
yet	-204.34935401805300
find	-227.302254248979
forward	228.57497505594200
home	359.1253105462420
number	131.62063094572100
slowest	-38.05911296236950
world	-506.4556090578710
year	329.1136410500530
building	-29.583605863126800
coming	-315.70907026464300
inside	-146.11695889680900
served	-194.07625069667300
zero	65.81636332179340
sandwiche	-34.37986477900350
worth	-153.63562880560600
cleveland	-80.50237910098130
entire	-147.06943588473200
front	199.7221863958390
now	-137.315999997972
seen	-111.35630057795900
taken	-189.96463832162200
cold	-147.6057775833170
hair	149.21525955271400
red	-196.85234499887400
run	106.09291743565100
shut	-42.80129793957030
closed	45.2371776950132
later	-217.97199352632800
pay	-335.7129432390420
remodel	364.1392890098960
street	554.6523934333650
bite	-669.8436990564100
brought	-358.3537416822660
happen	321.23726138324300
happened	-280.5535602762140
left	-94.52691519036770
mistake	168.91881514242600
polite	95.20306661328660
whole	-463.6848678904760
training	163.21642011463800
without	-146.3559514468430
ahead	-369.2399192441880
answer	369.6440856482940
big	374.7586324891850
course	123.68285411021900
free	201.38653198280600
hard	22.381055750050900
hate	-321.97063680002900
little	-137.27876957967700
many	-16.684657441140800
ready	-71.14157625692980
week	-68.97530479144890
compared	19.006614160409200
complaint	146.68602113217200
attention	74.25711698957770
bacon	59.29689792194850
establishment	-33.461145531266600
hire	-439.92259414839
management	82.8281933740427
new	73.61536384169
pulling	-1388.8530612842700
ridiculou	-169.21579493782500
short	-186.48328825460600
please	32.09288847952350
fix	-90.54873793002740
someone	-185.48962905826100
system	219.06363845943400
beat	48.463637781223100
bun	-88.00300177787720
eating	48.15201044603410
enough	-176.73691057952500
hand	-138.89481567669600
napkin	-404.50195351427100
rest	-111.80197737959300
soggy	38.20875177522730
stuff	45.855664671902300
cook	-99.15092532618530
end	-398.1762897256860
huge	249.88040952517100
mes	128.539832539792
oil	527.4327611930550
overall	-74.65544338243830
past	-91.59682180214400
recommend	290.9917304193170
side	-404.665013299404
sort	337.18550011809600
want	-42.44024277688380
house	410.6767890240180
single	-22.582168645236600
fresh	154.36438726241300
already	362.4363793598390
mile	-347.9657002523540
owner	-154.16998049574200
pittsburgh	193.4909406698810
second	-57.64129874859040
sit	4.412300103681560
worse	33.563655776815500
anymore	-287.7767138390620
avoid	85.79294350401340
bunch	-10.812715864647400
corporate	-75.3317881170782
deserve	226.77112806577000
explain	-94.72516990628990
face	-111.92040317200400
grab	482.4364191019570
gros	-66.49181940750390
honestly	183.38789427257200
looked	156.42573299642400
mac	-294.8565097389240
older	2.3197729921590600
receipt	167.13459242999200
sauce	-12.017755924663200
tasted	-327.6156064103440
threw	156.02934859559300
tried	-257.40065318668200
waste	-113.5201680706200
disappointed	146.21785608594700
friend	126.20977033154500
keep	18.126273513742600
lady	-69.25267136065090
smile	201.02090632771500
cup	0.016309580931046200
door	290.63564981165400
gone	-265.0422827513230
register	239.99781109288500
special	-17.20712971172540
choose	570.0170828254680
consistently	-574.871063306998
day	179.6775961353600
different	-254.7098495861770
fill	810.3745640851780
town	102.78008206606200
forever	-5.796729103680020
swear	-36.75087464626280
covered	-125.88680528500600
gues	144.5766838998190
kid	-102.73028816226600
money	66.81540629414760
paper	-520.0946302467110
piece	-21.743615217586300
plu	360.57452915106400
product	209.48060215542600
save	81.10122059800310
tomato	-89.30410771770340
mcd	5.889543405717910
crazy	35.758645162770700
might	-234.44348083888600
much	59.47848788806030
offer	-20.529734970666000
portion	-182.10609169847500
absolute	53.500663689015500
cooked	-130.49143410656000
salt	361.1907326031640
forgot	59.88486814942630
although	-306.0593298806730
anyway	-396.3292210510920
ask	220.05104139990900
beef	120.45301307657200
four	-262.8934210827370
french	207.4262778654070
fry	61.3080178733781
given	-124.33265343551400
hope	104.24704705078400
ketchup	170.6788387962390
large	-250.77240565923300
let	-239.5741119442480
mayo	395.4567613650190
pattie	-181.31132576613700
pickle	-219.32933843292700
remember	-835.0097665342620
restaurant	157.9067147763020
saying	-483.8606702086910
shake	-96.40280542352280
sign	-234.4330852334780
vanilla	-778.7232882475750
wanted	45.00553809242170
yeah	160.82052424533500
mis	-347.3386848988900
nugget	185.69499799263900
far	160.35302607939700
greasy	81.28594369366090
walked	5.559588348394170
instead	-84.10798330633910
parking	186.0321644274190
tell	182.6756748389070
confused	-176.05679341455100
cut	146.1087674058610
due	-94.07161117203630
expensive	-155.31166711920200
hamburger	153.62199361412200
medium	-203.84006408334100
mind	-159.56616826648100
patty	-74.8201762088407
visited	2.2317110388147600
near	-370.64429081428900
serve	335.8199749950450
wife	234.908368424078
clearly	-23.106239677199500
condiment	201.64593730642900
deal	24.80205564019120
eye	-768.3743131601860
park	-38.48907117775050
particular	40.429382411108900
thank	-55.14473177940550
turn	453.8144773458560
visit	-50.87853951007190
woman	239.59625681656900
often	206.10815360823400
elsewhere	182.72652099877700
ago	-342.24406041617400
goe	42.69710084241770
okay	0.11856524477393700
screen	247.03649066424900
total	13.879710821912400
trying	262.9947300659660
usual	166.6665766216830
min	53.16264067589100
straw	-19.709868585515800
especially	298.93864793042200
excuse	62.06957446687160
favorite	-9.9074086840248900
rather	22.32169128295400
rush	-153.39545709803800
salad	-88.5578644890574
trash	-245.74968449615600
walk	298.1130349931270
apple	-135.44506961526200
fish	148.9895263639670
barely	356.3374864979500
board	317.36688713811000
mean	-31.9606342790732
pop	-439.87172551601800
screwed	0.8630901595922670
typical	160.82231952295600
use	-10.815170686109000
warm	-112.70806144579000
crap	134.46624226758000
bottom	-385.52787494635700
plain	-43.96580700438880
turned	453.83327085800300
husband	585.0775142334110
happy	-104.11573092675000
driving	323.65957551617500
spicy	196.38704281913300
weird	85.23483812088320
light	763.1270175066760
received	87.26276683405
franchise	31.021987286819400
bother	-110.00507944558800
empty	-211.81896237052600
conversation	375.1581699618230
lack	-17.354590010706300
team	175.76645979898300
filthy	-162.6663257127890
restroom	-189.79626959960900
faster	90.90520967889840
running	-376.60279581069200
disgusting	229.0459435881870
hello	174.33563505726400
burnt	-366.8510913644170
read	-331.5757918598580
throw	461.24098084968
coupon	145.14759251478300
dry	-176.4418909517140
issue	-86.8465814259164
stale	-166.25748208692700
unfortunately	73.47540719119460
coke	-223.27126598199100
handed	44.17872423695770
anyone	177.27723970226200
parked	172.7677759539590
picture	-44.11092316057160
unles	-12.082193231703300
minimum	35.36602739105220
available	-177.967429444252
mustard	-251.05910716426900
tonight	-396.4979414537810
wonder	246.2142561161010
ended	10.210932792878200
beyond	-186.95822607088400
changed	-77.06156060196190
simply	546.2244318363480
stupid	107.07531610350200
ignored	252.70492955924400
speaker	74.43162424680110
together	-21.986041564275100
closest	-266.413919796641
wow	14.102095451417400
change	141.73893776481600
garbage	-195.6977207964430
hear	-342.74881556453100
paying	-351.3460389437020
taco	317.4258265487190
biscuit	74.74294580602810
occasion	-372.7975454445720
calling	64.13071583719300
write	382.1087035568520
including	77.4791700305208
poorly	-221.81582628544600
sense	-254.3947750342620
using	-10.891506085801600
enjoy	235.86516540711300
broken	-474.00681344900900
hell	17.5562994107909
quickly	282.1425894547000
kept	124.1004058140460
cause	-19.050520213850800
duty	298.65986283188900
stuck	561.3845057473200
unbelievable	-278.5994227938010
despite	134.70390327456000
totally	-413.4850223059240
decent	107.8853705920190
moving	302.80710443810200
somehow	524.2666432999630
rudely	-227.38635400880000
yelp	5.721106902017760
staffed	-104.7016822102440
sick	167.9778201344470
dinner	-0.10158917885161300
complete	-420.35966404722800
joke	-281.6970266366130
mention	152.75782080663100
crispy	-89.502740305713
matter	184.9192658040210
pounder	-435.5906200957080
quarter	622.202509663194
raw	-168.7513808559330
whatever	315.36724509986300
airport	-560.2711455906110
found	-106.56059431944700
hungry	-112.5705098475540
surprise	-94.58317255206890
speed	-195.8262778174020
convenient	26.624310307240400
call	510.24157369908300
fried	-503.24896963155800
hey	294.8226930939250
typically	-25.797416045129200
craving	-5.381909300110910
within	269.6811043992330
average	19.199187819335500
dollar	13.542999797651000
snack	-466.9443566308140
tasty	-95.34770366454740
downtown	-245.95875619403200
juicy	177.75013394442900
expecting	475.44429722841800
app	103.83554870242800
flavor	-326.2353411620850
always	98.1560928497194
complain	-19.60180669884810
realize	244.38811776228400
shack	505.9696821656430
